,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_raw,ocorrencia_mes,ocorrencia_ano,ocorrencia_hora_raw,ano_mes
102,81527,81527,81527,81527,81527,ACIDENTE,-16.5660011,-45.98645,BONFINÓPOLIS DE MINAS,MG,BRASIL,****,29,20,SIM,ATIVA,A-069/CENIPA/2023,NÃO,,0,1,NÃO,4/29/2023 0:00,4,2023,1/1/1900 20:40,2023-04
103,81526,81526,81526,81526,81526,INCIDENTE GRAVE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,SBCY,30,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/30/2023 0:00,4,2023,1/1/1900 14:00,2023-04
104,81525,81525,81525,81525,81525,ACIDENTE,-22.95166667,-46.35722222,JOANÓPOLIS,SP,BRASIL,***,28,18,SIM,ATIVA,A-067/CENIPA/2023,NÃO,,0,1,NÃO,4/28/2023 0:00,4,2023,1/1/1900 18:15,2023-04
105,81524,81524,81524,81524,81524,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,SBBR,29,0,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/29/2023 0:00,4,2023,1/1/1900 0:30,2023-04
106,81523,81523,81523,81523,81523,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,24,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/24/2023 0:00,3,2023,1/1/1900 15:16,2023-03
107,81522,81522,81522,81522,81522,ACIDENTE,-2.4525,-44.12833333,RAPOSA,MA,BRASIL,***,27,19,NÃO,ATIVA,A-066/CENIPA/2023,NÃO,,0,1,NÃO,4/27/2023 0:00,4,2023,1/1/1900 19:20,2023-04
108,81512,81512,81512,81512,81512,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,13,7,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/13/2023 0:00,4,2023,1/1/1900 7:05,2023-04
109,81499,81499,81499,81499,81499,INCIDENTE,-27.6157733,-48.6276491,SÃO JOSÉ,SC,BRASIL,SSKT,10,18,SIM,FINALIZADA,***,NÃO,,0,2,NÃO,4/10/2023 0:00,4,2023,1/1/1900 18:50,2023-04
110,81498,81498,81498,81498,81498,ACIDENTE,-15.621389,-46.423889,BURITIS,MG,BRASIL,****,19,19,SIM,ATIVA,A-064/CENIPA/2023,NÃO,,0,1,NÃO,4/19/2023 0:00,4,2023,1/1/1900 19:23,2023-04
111,81497,81497,81497,81497,81497,INCIDENTE,-23.18166667,-46.94361111,JUNDIAÍ,SP,BRASIL,SBJD,12,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/12/2023 0:00,4,2023,1/1/1900 23:46,2023-04
112,81496,81496,81496,81496,81496,INCIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBCF,15,0,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/15/2023 0:00,4,2023,1/1/1900 0:26,2023-04
113,81494,81494,81494,81494,81494,INCIDENTE,-20.42305556,-40.3325,VILA VELHA,ES,BRASIL,SIVU,16,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/16/2023 0:00,4,2023,1/1/1900 15:18,2023-04
114,81493,81493,81493,81493,81493,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,12,7,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/12/2023 0:00,4,2023,1/1/1900 7:51,2023-04
115,81490,81490,81490,81490,81490,INCIDENTE,-21.1776315,-47.8100983,RIBEIRÃO PRETO,SP,BRASIL,SBRP,23,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/23/2023 0:00,4,2023,1/1/1900 21:26,2023-04
116,81489,81489,81489,81489,81489,ACIDENTE,-5.672222222,-54.255,ALTAMIRA,PA,BRASIL,***,23,11,NÃO,ATIVA,A-065/CENIPA/2023,NÃO,,0,1,NÃO,4/23/2023 0:00,4,2023,1/1/1900 11:44,2023-04
117,81488,81488,81488,81488,81488,INCIDENTE GRAVE,-19.0016365,-57.6534316,CORUMBÁ,MS,BRASIL,SDQ4,22,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/22/2023 0:00,4,2023,1/1/1900 11:15,2023-04
118,81487,81487,81487,81487,81487,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,SBCY,15,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/15/2023 0:00,4,2023,1/1/1900 9:41,2023-04
119,81486,81486,81486,81486,81486,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBJR,17,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/17/2023 0:00,4,2023,1/1/1900 20:30,2023-04
120,81484,81484,81484,81484,81484,INCIDENTE,-8.0584933,-34.8848193,RECIFE,PE,BRASIL,SBRF,7,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/7/2023 0:00,4,2023,1/1/1900 11:21,2023-04
121,81483,81483,81483,81483,81483,ACIDENTE,-9.060833333,-69.59194444,MANOEL URBANO,AC,BRASIL,***,18,18,SIM,ATIVA,A-063/CENIPA/2023,NÃO,,0,1,NÃO,4/18/2023 0:00,4,2023,1/1/1900 18:30,2023-04
122,81482,81482,81482,81482,81482,INCIDENTE GRAVE,-20.4640173,-54.6162947,CAMPO GRANDE,MS,BRASIL,SSQQ,17,18,SIM,FINALIZADA,***,NÃO,,0,1,SIM,4/17/2023 0:00,4,2023,1/1/1900 18:00,2023-04
123,81481,81481,81481,81481,81481,INCIDENTE,-30.0324999,-51.2303767,PORTO ALEGRE,RS,BRASIL,SBPA,8,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/8/2023 0:00,4,2023,1/1/1900 14:20,2023-04
124,81480,81480,81480,81480,81480,INCIDENTE,-18.88361111,-48.22527778,UBERLÂNDIA,MG,BRASIL,SBUL,17,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/17/2023 0:00,4,2023,1/1/1900 15:54,2023-04
125,81479,81479,81479,81479,81479,ACIDENTE,-12.77166667,-56.72694444,TAPURAH,MT,BRASIL,APUA,14,16,SIM,ATIVA,A-062/CENIPA/2023,NÃO,,0,1,NÃO,4/14/2023 0:00,4,2023,1/1/1900 16:00,2023-04
126,81478,81478,81478,81478,81478,INCIDENTE,-15.5625,-54.33055556,PRIMAVERA DO LESTE,MT,BRASIL,SWPY,12,12,SIM,FINALIZADA,***,NÃO,,0,2,NÃO,4/12/2023 0:00,4,2023,1/1/1900 12:45,2023-04
127,81477,81477,81477,81477,81477,INCIDENTE,-20.5531437,-48.5697509,BARRETOS,SP,BRASIL,SNBA,14,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/14/2023 0:00,4,2023,1/1/1900 20:33,2023-04
128,81476,81476,81476,81476,81476,ACIDENTE,-13.9,-56.98416667,DIAMANTINO,MT,BRASIL,APUA,13,14,SIM,ATIVA,A-061/CENIPA/2023,NÃO,,0,1,NÃO,4/13/2023 0:00,4,2023,1/1/1900 14:10,2023-04
129,81474,81474,81474,81474,81474,INCIDENTE GRAVE,-9.1736775,-40.9734475,CASA NOVA,BA,BRASIL,***,14,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/14/2023 0:00,4,2023,1/1/1900 11:00,2023-04
130,81472,81472,81472,81472,81472,INCIDENTE GRAVE,-22.66694444,-41.9975,CABO FRIO,RJ,BRASIL,***,12,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/12/2023 0:00,4,2023,1/1/1900 15:00,2023-04
131,81470,81470,81470,81470,81470,INCIDENTE,-29.6860512,-53.8069214,SANTA MARIA,RS,BRASIL,***,5,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/5/2023 0:00,4,2023,1/1/1900 14:00,2023-04
132,81469,81469,81469,81469,81469,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,1,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/1/2023 0:00,4,2023,1/1/1900 21:10,2023-04
133,81468,81468,81468,81468,81468,INCIDENTE,-23.3112878,-51.1595023,LONDRINA,PR,BRASIL,SBLO,13,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/13/2023 0:00,4,2023,1/1/1900 13:20,2023-04
134,81467,81467,81467,81467,81467,INCIDENTE,-5.768888889,-35.36638889,SÃO GONÇALO DO AMARANTE,RN,BRASIL,SBSG,12,8,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/12/2023 0:00,4,2023,1/1/1900 8:46,2023-04
135,81466,81466,81466,81466,81466,INCIDENTE GRAVE,-18.62111111,-52.83305556,CHAPADÃO DO CÉU,GO,BRASIL,SBOQ,11,12,SIM,FINALIZADA,***,NÃO,,0,1,SIM,4/11/2023 0:00,4,2023,1/1/1900 12:00,2023-04
136,81465,81465,81465,81465,81465,INCIDENTE,-23.43555556,-48.43972222,SÃO PAULO,SP,BRASIL,SBGR,9,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/9/2023 0:00,4,2023,1/1/1900 14:15,2023-04
137,81464,81464,81464,81464,81464,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,9PKD,9,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/9/2023 0:00,4,2023,1/1/1900 18:09,2023-04
138,81462,81462,81462,81462,81462,INCIDENTE,-12.9822499,-38.4812772,SALVADOR,BA,BRASIL,SBSV,31,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/31/2023 0:00,3,2023,1/1/1900 9:12,2023-03
139,81460,81460,81460,81460,81460,INCIDENTE,-30.0324999,-51.2303767,PORTO ALEGRE,RS,BRASIL,SBPA,29,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/29/2023 0:00,3,2023,1/1/1900 18:02,2023-03
140,81459,81459,81459,81459,81459,INCIDENTE,-20.4640173,-54.6162947,CAMPO GRANDE,MS,BRASIL,SBCG,6,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/6/2023 0:00,4,2023,1/1/1900 12:45,2023-04
141,81457,81457,81457,81457,81457,INCIDENTE,-11.63194444,-50.68833333,SÃO FÉLIX DO ARAGUAIA,MT,BRASIL,SWFX,9,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/9/2023 0:00,4,2023,1/1/1900 12:20,2023-04
142,81456,81456,81456,81456,81456,ACIDENTE,-27.0922364,-52.6166878,CHAPECÓ,SC,BRASIL,***,4,21,SIM,ATIVA,A-060/CENIPA/2023,NÃO,,0,1,NÃO,4/4/2023 0:00,4,2023,1/1/1900 21:36,2023-04
143,81455,81455,81455,81455,81455,INCIDENTE,2.835277778,-63.64694444,ALTO ALEGRE,RR,BRASIL,SWUQ,4,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/4/2023 0:00,4,2023,1/1/1900 19:20,2023-04
144,81437,81437,81437,81437,81437,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBGL,25,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/25/2023 0:00,3,2023,1/1/1900 11:55,2023-03
145,81426,81426,81426,81426,81426,ACIDENTE,-29.3626977,-50.8136305,CANELA,RS,BRASIL,SSCN,31,13,SIM,ATIVA,A-058/CENIPA/2023,NÃO,,0,1,SIM,3/31/2023 0:00,3,2023,1/1/1900 13:00,2023-03
146,81424,81424,81424,81424,81424,ACIDENTE,-26.610868,-49.005351,MASSARANDUBA,SC,BRASIL,***,29,11,SIM,ATIVA,A-056/CENIPA/2023,NÃO,,0,1,NÃO,3/29/2023 0:00,3,2023,1/1/1900 11:40,2023-03
147,81422,81422,81422,81422,81422,INCIDENTE,-23.43555556,-46.47305556,SÃO PAULO,SP,BRASIL,SBGR,27,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/27/2023 0:00,3,2023,1/1/1900 21:24,2023-03
148,81420,81420,81420,81420,81420,INCIDENTE,-20.42277778,-40.31833333,VILA VELHA,ES,BRASIL,SIVU,1,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,4/1/2023 0:00,4,2023,1/1/1900 19:22,2023-04
149,81416,81416,81416,81416,81416,INCIDENTE GRAVE,-23.615,-46.66472222,SÃO PAULO,SP,BRASIL,SBSP,10,21,SIM,ATIVA,IG-057/CENIPA/2023,NÃO,,0,2,NÃO,5/10/2022 0:00,5,2022,1/1/1900 21:24,2022-05
150,81414,81414,81414,81414,81414,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,30,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/30/2023 0:00,3,2023,1/1/1900 13:00,2023-03
151,81413,81413,81413,81413,81413,ACIDENTE,-15.89944444,-52.24083333,ARAGARÇAS,GO,BRASIL,SJVO,31,13,SIM,ATIVA,A-059/CENIPA/2023,NÃO,,0,1,NÃO,3/31/2023 0:00,3,2023,1/1/1900 13:15,2023-03
152,81412,81412,81412,81412,81412,INCIDENTE,-16.66111111,-49.34583333,GOIÂNIA,GO,BRASIL,***,30,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/30/2023 0:00,3,2023,1/1/1900 19:45,2023-03
153,81411,81411,81411,81411,81411,INCIDENTE,-1.45056,-48.4682453,BELÉM,PA,BRASIL,SBBE,30,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/30/2023 0:00,3,2023,1/1/1900 18:58,2023-03
154,81409,81409,81409,81409,81409,INCIDENTE,-23.47777778,-47.49,SOROCABA,SP,BRASIL,SDCO,17,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/17/2023 0:00,1,2023,1/1/1900 17:18,2023-01
155,81407,81407,81407,81407,81407,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,23,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/23/2023 0:00,3,2023,1/1/1900 20:43,2023-03
156,81405,81405,81405,81405,81405,INCIDENTE,-20.24027778,-40.44,CARIACICA,ES,BRASIL,***,29,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/29/2023 0:00,3,2023,1/1/1900 13:18,2023-03
157,81404,81404,81404,81404,81404,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,SBBR,21,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/21/2023 0:00,3,2023,1/1/1900 20:46,2023-03
158,81403,81403,81403,81403,81403,ACIDENTE,2.8666666666667004,-60.68666667,BOA VISTA,RR,BRASIL,***,25,19,SIM,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,3/25/2023 0:00,3,2023,1/1/1900 19:00,2023-03
159,81402,81402,81402,81402,81402,ACIDENTE,-19.24,-48.29333333,UBERABA,MG,BRASIL,****,24,21,SIM,ATIVA,A-053/CENIPA/2023,NÃO,,0,1,NÃO,3/24/2023 0:00,3,2023,1/1/1900 21:30,2023-03
160,81401,81401,81401,81401,81401,ACIDENTE,-12.09666667,-55.82722222,SORRISO,MT,BRASIL,****,24,19,SIM,ATIVA,A-055/CENIPA/2023,NÃO,,0,1,SIM,3/24/2023 0:00,3,2023,1/1/1900 19:00,2023-03
161,81398,81398,81398,81398,81398,ACIDENTE,-29.72111111,-52.19444444,PASSO DO SOBRADO,RS,BRASIL,APUA,23,11,SIM,ATIVA,A-050/CENIPA/2023,NÃO,,0,1,SIM,3/23/2023 0:00,3,2023,1/1/1900 11:20,2023-03
162,81397,81397,81397,81397,81397,INCIDENTE,-23.62611111,-46.65638889,SÃO PAULO,SP,BRASIL,SBSP,20,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/20/2023 0:00,3,2023,1/1/1900 12:35,2023-03
163,81396,81396,81396,81396,81396,ACIDENTE,-11.63305556,-57.12055556,PORTO DOS GAÚCHOS,MT,BRASIL,****,22,14,SIM,ATIVA,A-051/CENIPA/2023,NÃO,,0,1,NÃO,3/22/2023 0:00,3,2023,1/1/1900 14:20,2023-03
164,81395,81395,81395,81395,81395,ACIDENTE,-12.90611111,-55.30722222,NOVA UBIRATÃ,MT,BRASIL,***,22,16,SIM,ATIVA,A-048/CENIPA/2023,NÃO,,0,1,NÃO,3/22/2023 0:00,3,2023,1/1/1900 16:30,2023-03
165,81394,81394,81394,81394,81394,ACIDENTE,-16.61805556,-49.355,GOIÂNIA,GO,BRASIL,***,22,20,NÃO,ATIVA,A-049/CENIPA/2023,NÃO,,0,1,NÃO,3/22/2023 0:00,3,2023,1/1/1900 20:07,2023-03
166,81393,81393,81393,81393,81393,ACIDENTE,-8.2696905,-49.2676864,CONCEIÇÃO DO ARAGUAIA,PA,BRASIL,***,24,19,NÃO,ATIVA,A-054/CENIPA/2023,NÃO,,0,1,NÃO,3/24/2023 0:00,3,2023,1/1/1900 19:35,2023-03
167,81392,81392,81392,81392,81392,INCIDENTE,-23.50666667,-46.63388889,SÃO PAULO,SP,BRASIL,SBMT,24,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/24/2023 0:00,3,2023,1/1/1900 14:15,2023-03
168,81391,81391,81391,81391,81391,ACIDENTE,-21.5281123,-46.6434015,CACONDE,SP,BRASIL,***,23,12,SIM,ATIVA,A-052/CENIPA/2023,NÃO,,0,1,NÃO,3/23/2023 0:00,3,2023,1/1/1900 12:30,2023-03
169,81390,81390,81390,81390,81390,INCIDENTE,-29.8790534,-50.7869437,GLORINHA,RS,BRASIL,***,27,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/27/2023 0:00,1,2023,1/1/1900 19:15,2023-01
170,81388,81388,81388,81388,81388,ACIDENTE,-26.4267153,-49.24747,CORUPÁ,SC,BRASIL,***,21,13,SIM,ATIVA,A-047/CENIPA/2023,NÃO,,0,1,NÃO,3/21/2023 0:00,3,2023,1/1/1900 13:30,2023-03
171,81387,81387,81387,81387,81387,INCIDENTE,-4.628611111,-65.41777778,TEFÉ,AM,BRASIL,****,20,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/20/2023 0:00,3,2023,1/1/1900 17:00,2023-03
172,81386,81386,81386,81386,81386,ACIDENTE,-10.18222222,-48.53861111,PORTO NACIONAL,TO,BRASIL,SWEJ,18,17,SIM,ATIVA,A-046/CENIPA/2023,NÃO,,0,1,NÃO,3/18/2023 0:00,3,2023,1/1/1900 17:00,2023-03
173,81385,81385,81385,81385,81385,ACIDENTE,-23.52194444,-46.65611111,SÃO PAULO,SP,BRASIL,***,17,17,NÃO,ATIVA,A-045/CENIPA/2023,NÃO,,0,1,NÃO,3/17/2023 0:00,3,2023,1/1/1900 17:30,2023-03
174,81384,81384,81384,81384,81384,INCIDENTE,-2.99564,-47.3548942,PARAGOMINAS,PA,BRASIL,***,3,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/3/2023 0:00,3,2023,1/1/1900 13:00,2023-03
175,81383,81383,81383,81383,81383,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,SBCY,17,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/17/2023 0:00,3,2023,1/1/1900 17:55,2023-03
176,81382,81382,81382,81382,81382,INCIDENTE GRAVE,-17.83472222,-50.95611111,RIO VERDE,GO,BRASIL,SWLC,15,12,SIM,FINALIZADA,***,NÃO,,0,1,SIM,3/15/2023 0:00,3,2023,1/1/1900 12:50,2023-03
177,81381,81381,81381,81381,81381,INCIDENTE,-23.62611111,-46.65638889,SÃO PAULO,SP,BRASIL,SBSP,6,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/6/2023 0:00,3,2023,1/1/1900 22:26,2023-03
178,81380,81380,81380,81380,81380,INCIDENTE,-23.62611111,-46.65638889,SÃO PAULO,SP,BRASIL,SBSP,13,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/13/2023 0:00,2,2023,1/1/1900 16:02,2023-02
179,81379,81379,81379,81379,81379,ACIDENTE,-11.51166667,-56.6375,PORTO DOS GAÚCHOS,MT,BRASIL,***,13,13,SIM,ATIVA,A-044/CENIPA/2023,NÃO,,0,1,NÃO,3/13/2023 0:00,3,2023,1/1/1900 13:30,2023-03
180,81377,81377,81377,81377,81377,INCIDENTE,-22.28283055,-41.96490907,MACAÉ,RJ,BRASIL,SBME,6,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/6/2023 0:00,3,2023,1/1/1900 15:10,2023-03
181,81376,81376,81376,81376,81376,INCIDENTE,-19.91555556,-43.73944444,SABARÁ,MG,BRASIL,***,11,14,NÃO,ATIVA,A-042/CENIPA/2023,NÃO,,0,1,NÃO,3/11/2023 0:00,3,2023,1/1/1900 14:45,2023-03
182,81374,81374,81374,81374,81374,INCIDENTE,-16.70611111,-43.82194444,MONTES CLAROS,MG,BRASIL,SBMK,25,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/25/2023 0:00,2,2023,1/1/1900 18:10,2023-02
183,81373,81373,81373,81373,81373,INCIDENTE,-23.18166667,-46.94361111,JUNDIAÍ,SP,BRASIL,SBJD,12,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/12/2023 0:00,3,2023,1/1/1900 22:48,2023-03
184,81372,81372,81372,81372,81372,INCIDENTE,-25.53166667,-49.17611111,CURITIBA,PR,BRASIL,SBCT,4,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/4/2023 0:00,3,2023,1/1/1900 14:07,2023-03
185,81371,81371,81371,81371,81371,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,***,1,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/1/2023 0:00,3,2023,1/1/1900 19:30,2023-03
186,81370,81370,81370,81370,81370,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,SBBR,11,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/11/2023 0:00,3,2023,1/1/1900 22:30,2023-03
187,81369,81369,81369,81369,81369,INCIDENTE,-15.65,-56.1175,CUIABÁ,MT,BRASIL,SBCY,7,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/7/2023 0:00,3,2023,1/1/1900 11:20,2023-03
188,81368,81368,81368,81368,81368,INCIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBCF,4,10,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/4/2023 0:00,3,2023,1/1/1900 10:10,2023-03
189,81366,81366,81366,81366,81366,ACIDENTE,-11.39111111,-58.8075,JUÍNA,MT,BRASIL,SWJN,3,11,SIM,ATIVA,A-041/CENIPA/2023,NÃO,,0,1,NÃO,3/3/2023 0:00,3,2023,1/1/1900 11:00,2023-03
190,81365,81365,81365,81365,81365,ACIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBPR,11,17,NÃO,ATIVA,A-043/CENIPA/2023,NÃO,,0,1,SIM,3/11/2023 0:00,3,2023,1/1/1900 17:35,2023-03
191,81363,81363,81363,81363,81363,INCIDENTE,-1.45056,-48.4682453,BELÉM,PA,BRASIL,SBBE,1,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/1/2023 0:00,3,2023,1/1/1900 11:56,2023-03
192,81362,81362,81362,81362,81362,INCIDENTE,-23.62611111,-46.65638889,SÃO PAULO,SP,BRASIL,SBSP,12,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/12/2023 0:00,3,2023,1/1/1900 23:30,2023-03
193,81361,81361,81361,81361,81361,INCIDENTE,-10.29,-48.35777778,PALMAS,TO,BRASIL,SBPJ,12,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/12/2023 0:00,3,2023,1/1/1900 16:35,2023-03
194,81359,81359,81359,81359,81359,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,****,26,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/26/2023 0:00,2,2023,1/1/1900 17:20,2023-02
195,81358,81358,81358,81358,81358,INCIDENTE,-22.4203497,-50.5792099,PARAGUAÇU PAULISTA,SP,BRASIL,***,7,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/7/2023 0:00,3,2023,1/1/1900 13:15,2023-03
196,81355,81355,81355,81355,81355,INCIDENTE,-10.3333333,-53.2,BRASÍLIA,DF,BRASIL,SBBR,28,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/28/2023 0:00,2,2023,1/1/1900 15:03,2023-02
197,81354,81354,81354,81354,81354,ACIDENTE,-5.522222222,-59.54305556,NOVO ARIPUANÃ,AM,BRASIL,***,21,10,SIM,ATIVA,A-040/CENIPA/2023,NÃO,,0,1,NÃO,2/21/2023 0:00,2,2023,1/1/1900 10:30,2023-02
198,81353,81353,81353,81353,81353,ACIDENTE,-16.63277778,-49.24333333,GOIÂNIA,GO,BRASIL,***,28,19,SIM,ATIVA,A-039/CENIPA/2023,NÃO,,0,1,NÃO,2/28/2023 0:00,2,2023,1/1/1900 19:40,2023-02
199,81350,81350,81350,81350,81350,INCIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBCF,27,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/27/2023 0:00,2,2023,1/1/1900 9:17,2023-02
200,81349,81349,81349,81349,81349,ACIDENTE,-23.00611111,-45.68055556,TAUBATÉ,SP,BRASIL,****,27,13,SIM,ATIVA,A-038/CENIPA/2023,NÃO,,0,1,NÃO,2/27/2023 0:00,2,2023,1/1/1900 13:30,2023-02
201,81348,81348,81348,81348,81348,INCIDENTE GRAVE,-22.82833333,-47.11777778,CAMPINAS,SP,BRASIL,***,27,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/27/2023 0:00,2,2023,1/1/1900 15:00,2023-02
202,81347,81347,81347,81347,81347,ACIDENTE,-23.0622152,-54.2018319,NAVIRAÍ,MS,BRASIL,****,25,15,SIM,ATIVA,A-037/CENIPA/2023,NÃO,,0,1,NÃO,2/25/2023 0:00,2,2023,1/1/1900 15:30,2023-02
203,81346,81346,81346,81346,81346,INCIDENTE,-22.9520235,-46.5418586,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,26,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/26/2023 0:00,2,2023,1/1/1900 21:57,2023-02
204,81345,81345,81345,81345,81345,ACIDENTE,-20.69972222,-49.60222222,TANABI,SP,BRASIL,****,22,21,SIM,ATIVA,A-035/CENIPA/2023,NÃO,,0,1,NÃO,2/22/2023 0:00,2,2023,1/1/1900 21:00,2023-02
205,81344,81344,81344,81344,81344,INCIDENTE,-1.45056,-48.4682453,BELÉM,PA,BRASIL,SBBE,20,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/20/2023 0:00,2,2023,1/1/1900 20:29,2023-02
206,81343,81343,81343,81343,81343,INCIDENTE,2.787222222,-60.59583333,CANTÁ,RR,BRASIL,SWPD,23,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/23/2023 0:00,2,2023,1/1/1900 21:54,2023-02
